方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1614380.7593005528,1264588.1230312542,1964173.3955698514,84319.19730055262,1,0.43538648429998966,0.43538648429998966
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1612116.860362567,1098686.2955249283,2125547.4252002058,17350.5480292337,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1243838.1882881685,1201182.590602501,1286493.785973836,381.39828816847876,1,0.06849170789579419,0.06849170789579419
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1249762.450504162,978610.3463642981,1520914.554644026,105588.16149583808,1,0.43538648429998966,0.43538648429998966
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1274644.9396243498,876644.0569577876,1672645.822290912,209212.3300423168,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1806467.2585033674,1744734.5068591805,1868200.0101475543,1346.7085033673793,1,0.06849170789579431,0.06849170789579431
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1811877.292029988,1419455.9824983368,2204298.6015616395,41312.10202998808,1,0.4353864842999897,0.4353864842999897
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1810477.5529372045,1234476.0202690177,2386479.0856053913,84924.9816038711,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1599709.5804566592,1544873.3208654956,1654545.8400478228,503.4104566592723,1,0.06849170789579415,0.06849170789579415
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1607049.7227842924,1258467.8723815754,1955631.5731870094,73340.04221570748,1,0.43538648429998966,0.43538648429998966
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1608335.5588373004,1096682.2025710219,2119988.915103579,350182.3714960329,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t03,F-TM6-A1-03,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,250777.23,263979.528919031,229733.67497113394,298225.3828669281,13202.298919031018,1,0.06849170789579419,0.06849170789579419
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t03,F-TM6-A1-03,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,233456.53900000002,241197.98772774282,23504.74557774805,458891.2298777376,7741.448727742798,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t03,F-TM6-A1-03,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,272442.012,245042.73118363172,-74490.47989391323,564575.9422611766,27399.280816368264,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t04,F-TM6-A1-04,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,155049.09,169541.23947803583,135295.38553013874,203787.09342593292,14492.149478035833,1,0.06849170789579419,0.06849170789579419
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t04,F-TM6-A1-04,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,207579.537,139438.99427538124,-78254.24787461353,357132.23642537603,68140.54272461878,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t04,F-TM6-A1-04,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,264717.658,140566.49130942428,-178966.71976812067,460099.70238696923,124151.16669057572,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t07,F-SHAPE-A2-L-07,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,6131410.67,6131315.099232681,5921339.704933283,6341290.493532079,95.5707673188299,1,0.06849170789579428,0.06849170789579428
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t07,F-SHAPE-A2-L-07,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,5923863.907,6161467.744756887,4826701.077051515,7496234.412462259,237603.83775688708,1,0.43538648429998966,0.43538648429998966
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t07,F-SHAPE-A2-L-07,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,5916247.053666668,6198377.225013643,4239187.8851934215,8157566.564833864,282130.17134697456,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t08,F-SHAPE-A2-L-08,冲高回落,2025-05-12,下一银行营业日的日末余额,5038193.37,5096165.513145427,4921518.019520981,5270813.006769873,57972.14314542711,1,0.06849170789579424,0.06849170789579424
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t08,F-SHAPE-A2-L-08,冲高回落,2025-05-12,以后10个银行营业日的日均余额,5373526.897,5122122.847632913,4011927.7513646013,6232317.943901224,251404.04936708696,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t08,F-SHAPE-A2-L-08,冲高回落,2025-05-12,以后30个银行营业日的日均余额,5224269.589,5157959.669404192,3528399.6493980023,6787519.689410381,66309.91959580779,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t09,F-SHAPE-A2-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,6612608.93,6562383.243233119,6337791.579430591,6786974.907035647,50225.686766880564,1,0.06849170789579433,0.06849170789579433
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t09,F-SHAPE-A2-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,6482640.165999999,6584021.475609157,5156342.448319605,8011700.50289871,101381.30960915796,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t09,F-SHAPE-A2-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,6281551.761333332,6625313.037328106,4529745.625715151,8720880.448941061,343761.27599477395,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t10,F-SHAPE-A2-L-10,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,6525610.45,6513538.675684685,6290063.573293114,6737013.778076256,12071.774315315299,1,0.06849170789579412,0.06849170789579412
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t10,F-SHAPE-A2-L-10,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,6459524.471,6608191.929532662,5187610.6336642755,8028773.225401049,148667.45853266213,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t10,F-SHAPE-A2-L-10,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,6089605.268666668,6580887.896343275,4495738.6350135915,8666037.157672958,491282.6276766071,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_m_tight_T04,F-TERRA-TIGHT-A2-04,长期上升,2025-05-12,下一银行营业日的日末余额,1407984.76,1336014.006041139,1290331.0481547113,1381696.9639275665,71970.75395886111,0,0.06849170789579419,0.2655560107692564
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_m_tight_T04,F-TERRA-TIGHT-A2-04,长期上升,2025-05-12,以后10个银行营业日的日均余额,1422020.859,1338760.0035823677,1048363.6470357154,1629156.36012902,83260.85541763227,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_m_tight_T04,F-TERRA-TIGHT-A2-04,长期上升,2025-05-12,以后30个银行营业日的日均余额,1268306.0183333335,1346962.3485680665,920714.4808063447,1773210.2163297883,78656.33023473294,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t07,F-SHAPE-A2-S-07,长期下降,2025-05-12,下一银行营业日的日末余额,855829.29,811204.4446457318,776958.5906978347,845450.2985936289,44624.84535426821,0,0.06849170789579419,0.17228162195950536
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t07,F-SHAPE-A2-S-07,长期下降,2025-05-12,以后10个银行营业日的日均余额,874072.5629999998,804676.4818382605,586983.2396882658,1022369.7239882553,69396.0811617393,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t07,F-SHAPE-A2-S-07,长期下降,2025-05-12,以后30个银行营业日的日均余额,941209.0216666665,814891.9010106756,495358.68993313063,1134425.1120882207,126317.1206559909,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t08,F-SHAPE-A2-S-08,长期下降,2025-05-12,下一银行营业日的日末余额,1073831.07,1115541.7257783075,1077318.39226051,1153765.059296105,41710.65577830747,0,0.0684917078957942,0.09973605992151867
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t08,F-SHAPE-A2-S-08,长期下降,2025-05-12,以后10个银行营业日的日均余额,1088786.629,1123495.0201006548,880517.8289951351,1366472.2112061745,34708.391100654844,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t08,F-SHAPE-A2-S-08,长期下降,2025-05-12,以后30个银行营业日的日均余额,1088779.5933333335,1126103.8346567436,769458.4867085788,1482749.1826049085,37324.24132341007,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t09,F-SHAPE-A2-S-09,冲高回落,2025-05-12,下一银行营业日的日末余额,1216899.67,1216435.0649958744,1174761.2966278102,1258108.8333639386,464.60500412550755,1,0.06849170789579423,0.06849170789579423
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t09,F-SHAPE-A2-S-09,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1209843.4379999998,1223591.3427713972,958680.5082378385,1488502.177304956,13747.904771397356,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t09,F-SHAPE-A2-S-09,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1107482.2953333333,1230851.9719925271,842012.1128782224,1619691.8311068318,123369.67665919382,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t10,F-SHAPE-A2-S-10,长期下降,2025-05-12,下一银行营业日的日末余额,1212486.29,1211423.897921822,1169901.2695206543,1252946.5263229897,1062.3920781780034,1,0.06849170789579434,0.06849170789579434
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t10,F-SHAPE-A2-S-10,长期下降,2025-05-12,以后10个银行营业日的日均余额,1168777.1309999998,1221484.5035107436,957534.4319782248,1485434.5750432624,52707.37251074379,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t10,F-SHAPE-A2-S-10,长期下降,2025-05-12,以后30个银行营业日的日均余额,1138108.477333333,1228688.9648177586,841259.3271865593,1616118.602448958,90580.48748442554,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t03,F-TM6-B1-03,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,2596998.71,2004652.0357697764,1936014.5853961264,2073289.4861434265,592346.6742302235,0,0.06849170789579422,2.6814776934946956
B_GRU_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t03,F-TM6-B1-03,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,2581989.5960000004,2017419.7831521542,1581106.8464830199,2453732.7198212883,564569.8128478462,0,0.4353864842999895,1.0753091832812283
B_GRU_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t03,F-TM6-B1-03,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,2646950.7956666662,2001361.1021628585,1360934.820154061,2641787.384171656,645589.6935038078,0,0.6390664221550899,0.6648286605494959
B_GRU_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t04,F-TM6-B1-04,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,924346.24,770360.5506790974,736114.6967312003,804606.4046269945,153985.68932090257,0,0.06849170789579419,1.265890061625849
B_GRU_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t04,F-TM6-B1-04,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,728773.352,763397.7180929551,545704.4759429602,981090.9602429499,34624.36609295511,1,0.43538648429998966,0.43538648429998966
B_GRU_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t04,F-TM6-B1-04,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1218487.275,765365.202148082,445831.991070537,1084898.413225627,453122.07285191794,0,0.63906642215509,1.974955039898819
B_GRU_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t03,F-TM6-C3-03,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,386366.04,413799.68399639655,379553.83004849945,448045.53794429364,27433.643996396568,1,0.06849170789579419,0.06849170789579419
B_GRU_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t03,F-TM6-C3-03,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,426481.70100000006,383368.84994953766,165675.6077995429,601062.0920995325,43112.8510504624,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t03,F-TM6-C3-03,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,419231.3583333334,398844.1647870801,79310.95370953513,718377.375864625,20387.193546253315,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t04,F-TM6-C3-04,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,357275.25,366396.35594613367,332150.5019982366,400642.20989403076,9121.10594613367,1,0.06849170789579419,0.06849170789579419
B_GRU_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t04,F-TM6-C3-04,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,408303.936,350879.5799806298,133186.33783063502,568572.8221306246,57424.3560193702,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t04,F-TM6-C3-04,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,442151.146,360014.3025899403,40481.09151239536,679547.5136674852,82136.8434100597,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t07,F-SHAPE-D1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1726812.59,1782348.4707712983,1721323.4114112374,1843373.5301313591,55535.880771298194,1,0.06849170789579423,0.06849170789579423
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t07,F-SHAPE-D1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1688333.1069999996,1780619.0214616545,1392696.353663695,2168541.689259614,92285.91446165484,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t07,F-SHAPE-D1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1825505.1793333332,1795767.1202211827,1226368.7573365741,2365165.4831057913,29738.059112150455,1,0.6390664221550898,0.6390664221550898
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t08,F-SHAPE-D1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1813905.62,1812542.9962351623,1750424.2492973725,1874661.743172952,1362.6237648378592,1,0.06849170789579417,0.06849170789579417
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t08,F-SHAPE-D1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1784458.1380000003,1819609.5378059233,1424734.542434027,2214484.5331778196,35151.39980592299,1,0.43538648429998944,0.43538648429998944
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t08,F-SHAPE-D1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1814227.63,1856987.32635096,1277384.239000755,2436590.413701165,42759.69635096006,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,1051212.17,1051219.997858217,1015220.339416145,1087219.6563002889,7.827858217060566,1,0.06849170789579412,0.06849170789579412
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,1136307.875,1052982.0720341366,824140.2865593052,1281823.857508968,83325.80296586337,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,1252074.925,1059488.8922119932,723591.6920080992,1395386.0924158874,192586.03278800682,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1351312.42,1350311.8552821276,1304035.0075088283,1396588.703055427,1000.5647178723011,1,0.0684917078957941,0.0684917078957941
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1360659.407,1360451.9843480065,1066280.4024806512,1654623.566215362,207.4226519933436,1,0.4353864842999895,0.4353864842999895
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1336651.7546666665,1363697.2100893178,931908.0133577497,1795486.4068208858,27045.455422651256,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1616655.47,1616472.7588022556,1561109.0116925668,1671836.5059119444,182.71119774435647,1,0.06849170789579405,0.06849170789579405
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1670652.3570000003,1618247.6597272803,1266312.6890234565,1970182.630431104,52404.69727272005,1,0.4353864842999897,0.4353864842999897
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1653378.6700000004,1647566.780733796,1130991.6671986184,2164141.8942689737,5811.889266204322,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1474315.62,1476327.4931056353,1425821.7392094622,1526833.2470018084,2011.873105635168,1,0.0684917078957943,0.0684917078957943
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1546321.588,1478856.3430788903,1157802.5498338607,1799910.13632392,67465.24492110964,1,0.4353864842999897,0.4353864842999897
B_GRU_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1605114.2156666666,1511157.1876342043,1039909.9019075951,1982404.4733608135,93957.02803246235,1,0.63906642215509,0.63906642215509
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,2975427.34,2978595.746100814,2876699.695982594,3080491.796219034,3168.4061008142307,1,0.06849170789579426,0.06849170789579426
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3196195.7759999996,2989712.858855225,2341982.4344288902,3637443.28328156,206482.91714477446,1,0.4353864842999896,0.4353864842999896
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3345687.191666666,2999305.695948175,2048557.8436700571,3950053.548226293,346381.4957184908,1,0.6390664221550899,0.6390664221550899
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3357171.09,3352764.1195880296,3237988.1205825806,3467540.1185934786,4406.97041197028,1,0.0684917078957941,0.0684917078957941
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3453373.424,3361636.791871555,2632031.4100780287,4091242.1736650816,91736.63212844497,1,0.43538648429998966,0.43538648429998966
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3503285.0460000006,3390165.5176021797,2319240.4481720943,4461090.587032265,113119.52839782089,1,0.6390664221550897,0.6390664221550897
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,2633887.16,2634192.7956978497,2543993.0807012483,2724392.510694451,305.63569784956053,1,0.06849170789579417,0.06849170789579417
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,2998768.198,2631063.109531654,2057683.674214012,3204442.544849296,367705.0884683458,1,0.43538648429998955,0.43538648429998955
B_GRU_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,以后30个银行营业日的日均余额,3185597.1709999996,2661652.0294152703,1820037.607564555,3503266.4512659856,523945.1415847293,1,0.6390664221550898,0.6390664221550898
