方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4729440.645157237,3751007.8629120784,5707873.427402395,250543.28884276375,1,0.4183834452248804,0.4183834452248804
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4738978.269493367,3314195.6522141625,6163760.886772571,339269.5818399666,1,0.6092451836557887,0.6092451836557887
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1629190.7903630456,1569301.823538421,1689079.7571876703,22376.390363045735,1,0.0745437267983467,0.0745437267983467
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1626068.7413945473,1289936.4691400728,1962201.0136490217,96007.17939454713,1,0.41838344522488036,0.41838344522488036
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1639201.832066078,1149729.864951695,2128673.799180461,44435.519732744666,1,0.6092451836557888,0.6092451836557888
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1245532.7778775943,1199108.0745377636,1291957.481217425,2075.987877594307,1,0.07454372679834677,0.07454372679834677
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1265332.5029146299,1004769.6338296868,1525895.371999573,90018.10908537032,1,0.41838344522488036,0.41838344522488036
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1258480.2824735693,879051.6152035024,1637908.9497436362,225376.98719309736,1,0.6092451836557887,0.6092451836557887
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1825762.2269875496,1758574.6868538477,1892949.7671212514,20641.676987549523,1,0.07454372679834684,0.07454372679834684
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1823509.2633600328,1446413.084718928,2200605.4420011374,52944.07336003287,1,0.41838344522488036,0.41838344522488036
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1838368.857739617,1289245.719063303,2387491.996415931,112816.2864062835,1,0.6092451836557887,0.6092451836557887
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1614605.9100285494,1554924.2452082457,1674287.574848853,15399.740028549451,1,0.07454372679834698,0.07454372679834698
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1622789.682770947,1287820.9118665534,1957758.4536753406,57600.0822290529,1,0.4183834452248804,0.4183834452248804
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1633013.6435366266,1145235.9537695055,2120791.3333037477,325504.2867967067,1,0.6092451836557884,0.6092451836557884
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t03,F-TM6-A1-03,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,250777.23,282979.9396147254,245708.076215552,320251.80301389884,32202.709614725405,1,0.07454372679834685,0.07454372679834685
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t03,F-TM6-A1-03,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,233456.53900000002,255700.64653598104,46508.92392354083,464892.3691484212,22244.10753598102,1,0.41838344522488036,0.41838344522488036
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t03,F-TM6-A1-03,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,272442.012,280567.30224585824,-24055.289582036086,585189.8940737526,8125.290245858254,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t04,F-TM6-A1-04,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,155049.09,181668.32796038652,144396.4645612131,218940.19135955995,26619.237960386527,1,0.07454372679834685,0.07454372679834685
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t04,F-TM6-A1-04,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,207579.537,167169.04159197983,-42022.68102046038,376360.76420442003,40410.495408020186,1,0.4183834452248804,0.4183834452248804
B_LSTM_选用版本,逐笔金额余额用途,business_102_a1_s_tight_t04,F-TM6-A1-04,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,264717.658,177218.3490860691,-127404.24274182523,481840.9409139634,87499.3089139309,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t07,F-SHAPE-A2-L-07,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,6131410.67,6230491.75210325,6001962.651166775,6459020.853039724,99081.08210324962,1,0.07454372679834681,0.07454372679834681
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t07,F-SHAPE-A2-L-07,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,5923863.907,6255768.380886858,4973128.020785262,7538408.740988455,331904.4738868587,1,0.4183834452248805,0.4183834452248805
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t07,F-SHAPE-A2-L-07,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,5916247.053666668,6223162.297339245,4355396.087482639,8090928.507195851,306915.24367257673,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t08,F-SHAPE-A2-L-08,冲高回落,2025-05-12,下一银行营业日的日末余额,5038193.37,5154005.542524506,4963925.9628100665,5344085.122238946,115812.17252450623,1,0.07454372679834699,0.07454372679834699
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t08,F-SHAPE-A2-L-08,冲高回落,2025-05-12,以后10个银行营业日的日均余额,5373526.897,5169271.770754021,4102432.8448849684,6236110.696623073,204255.12624597922,1,0.4183834452248803,0.4183834452248803
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t08,F-SHAPE-A2-L-08,冲高回落,2025-05-12,以后30个银行营业日的日均余额,5224269.589,5193622.65913711,3640104.0275075072,6747141.290766713,30646.92986288946,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t09,F-SHAPE-A2-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,6612608.93,6629572.42169563,6385135.538136623,6874009.305254637,16963.491695630364,1,0.0745437267983469,0.0745437267983469
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t09,F-SHAPE-A2-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,6482640.165999999,6668814.425727065,5296890.189096086,8040738.662358044,186174.25972706545,1,0.41838344522488025,0.41838344522488025
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t09,F-SHAPE-A2-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,6281551.761333332,6647074.799792158,4649294.430975684,8644855.168608632,365523.038458826,1,0.6092451836557885,0.6092451836557885
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t10,F-SHAPE-A2-L-10,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,6525610.45,6576558.4417013675,6333336.780412749,6819780.102989986,50947.99170136731,1,0.07454372679834669,0.07454372679834669
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t10,F-SHAPE-A2-L-10,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,6459524.471,6582832.645857672,5217728.954724431,7947936.336990913,123308.1748576723,1,0.4183834452248804,0.4183834452248804
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_l_abundant_t10,F-SHAPE-A2-L-10,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,6089605.268666668,6711871.083406867,4724022.714868676,8699719.451945059,622265.8147401996,1,0.6092451836557885,0.6092451836557885
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_m_tight_T04,F-TERRA-TIGHT-A2-04,长期上升,2025-05-12,下一银行营业日的日末余额,1407984.76,1348086.0891055425,1298366.5239691713,1397805.6542419137,59898.67089445749,0,0.07454372679834687,0.15085055657461854
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_m_tight_T04,F-TERRA-TIGHT-A2-04,长期上升,2025-05-12,以后10个银行营业日的日均余额,1422020.859,1358128.4333090717,1079072.8527756452,1637184.0138424982,63892.42569092824,1,0.4183834452248804,0.4183834452248804
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_m_tight_T04,F-TERRA-TIGHT-A2-04,长期上升,2025-05-12,以后30个银行营业日的日均余额,1268306.0183333335,1346019.533927132,939661.9919338576,1752377.0759204063,77713.51559379837,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t07,F-SHAPE-A2-S-07,长期下降,2025-05-12,下一银行营业日的日末余额,855829.29,815043.9191862207,777772.0557870474,852315.7825853941,40785.3708137793,0,0.07454372679834673,0.10967880094440607
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t07,F-SHAPE-A2-S-07,长期下降,2025-05-12,以后10个银行营业日的日均余额,874072.5629999998,825897.1015480368,616705.3789355966,1035088.824160477,48175.461451963056,1,0.41838344522488047,0.41838344522488047
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t07,F-SHAPE-A2-S-07,长期下降,2025-05-12,以后30个银行营业日的日均余额,941209.0216666665,823879.092139624,519256.5003117296,1128501.6839675182,117329.92952704255,1,0.6092451836557885,0.6092451836557885
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t08,F-SHAPE-A2-S-08,长期下降,2025-05-12,下一银行营业日的日末余额,1073831.07,1131162.3468217943,1089561.5484389034,1172763.1452046852,57331.27682179422,0,0.07454372679834678,0.21547954206375203
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t08,F-SHAPE-A2-S-08,长期下降,2025-05-12,以后10个银行营业日的日均余额,1088786.629,1129220.7401541066,895732.476297603,1362709.0040106103,40434.11115410668,1,0.4183834452248803,0.4183834452248803
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t08,F-SHAPE-A2-S-08,长期下降,2025-05-12,以后30个银行营业日的日均余额,1088779.5933333335,1138898.7645101133,798895.8274477569,1478901.7015724697,50119.17117677978,1,0.6092451836557887,0.6092451836557887
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t09,F-SHAPE-A2-S-09,冲高回落,2025-05-12,下一银行营业日的日末余额,1216899.67,1234641.1149304933,1189284.996659754,1279997.2332012325,17741.444930493366,1,0.07454372679834685,0.07454372679834685
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t09,F-SHAPE-A2-S-09,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1209843.4379999998,1233935.1559856154,979369.8177718055,1488500.4941994254,24091.7179856156,1,0.4183834452248804,0.4183834452248804
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t09,F-SHAPE-A2-S-09,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1107482.2953333333,1241743.5067826116,871048.3753127023,1612438.638252521,134261.2114492783,1,0.6092451836557887,0.6092451836557887
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t10,F-SHAPE-A2-S-10,长期下降,2025-05-12,下一银行营业日的日末余额,1212486.29,1217501.319142963,1172309.6957687126,1262692.9425172135,5015.0291429630015,1,0.0745437267983467,0.0745437267983467
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t10,F-SHAPE-A2-S-10,长期下降,2025-05-12,以后10个银行营业日的日均余额,1168777.1309999998,1226823.3677474873,973181.2720984205,1480465.4633965539,58046.23674748745,1,0.4183834452248803,0.4183834452248803
B_LSTM_选用版本,逐笔金额余额用途,business_102_a2_s_abundant_t10,F-SHAPE-A2-S-10,长期下降,2025-05-12,以后30个银行营业日的日均余额,1138108.477333333,1234823.6972850356,865472.9810694477,1604174.4135006235,96715.21995170251,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t03,F-TM6-B1-03,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,2596998.71,2028395.6020838274,1953693.2548073824,2103097.9493602724,568603.1079161726,0,0.07454372679834671,2.5388038678068345
B_LSTM_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t03,F-TM6-B1-03,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,2581989.5960000004,2027191.127072873,1607917.4099906504,2446464.844155096,554798.4689271273,0,0.41838344522488047,1.094568360710514
B_LSTM_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t03,F-TM6-B1-03,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,2646950.7956666662,2052414.2030208327,1441872.6156774207,2662955.790364245,594536.5926458335,1,0.6092451836557887,0.6092451836557887
B_LSTM_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t04,F-TM6-B1-04,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,924346.24,780223.9500871846,742952.0866880112,817495.8134863579,144122.28991281544,0,0.07454372679834673,1.1430479919347674
B_LSTM_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t04,F-TM6-B1-04,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,728773.352,770997.4603788757,561805.7377664355,980189.182991316,42224.10837887577,1,0.41838344522488047,0.41838344522488047
B_LSTM_选用版本,逐笔金额余额用途,business_102_b1_m_tight_t04,F-TM6-B1-04,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1218487.275,771933.4739998796,467310.8821719852,1076556.065827774,446553.80100012035,0,0.6092451836557886,2.0285572753780485
B_LSTM_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t03,F-TM6-C3-03,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,386366.04,426178.35151821445,388906.488119041,463450.2149173879,39812.31151821447,0,0.07454372679834685,0.0999482079887573
B_LSTM_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t03,F-TM6-C3-03,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,426481.70100000006,422272.0051303993,213080.2825179591,631463.7277428395,4209.69586960075,1,0.41838344522488036,0.41838344522488036
B_LSTM_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t03,F-TM6-C3-03,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,419231.3583333334,426909.4352617879,122286.84343389358,731532.0270896822,7678.0769284545095,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t04,F-TM6-C3-04,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,357275.25,388196.7289613489,350924.86556217546,425468.5923605223,30921.478961348883,1,0.07454372679834685,0.07454372679834685
B_LSTM_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t04,F-TM6-C3-04,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,408303.936,350862.53664518846,141670.81403274825,560054.2592576287,57441.399354811525,1,0.41838344522488047,0.41838344522488047
B_LSTM_选用版本,逐笔金额余额用途,business_102_c3_s_tight_t04,F-TM6-C3-04,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,442151.146,382221.0938754622,77598.50204756786,686843.6857033565,59930.05212453782,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t07,F-SHAPE-D1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1726812.59,1787391.4245885154,1720974.1093755506,1853808.7398014802,60578.83458851534,1,0.07454372679834684,0.07454372679834684
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t07,F-SHAPE-D1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1688333.1069999996,1815642.906113135,1442869.6848794024,2188416.1273468677,127309.79911313532,1,0.4183834452248805,0.4183834452248805
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t07,F-SHAPE-D1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1825505.1793333332,1803018.4858715087,1260190.388286448,2345846.5834565694,22486.69346182444,1,0.6092451836557884,0.6092451836557884
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t08,F-SHAPE-D1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1813905.62,1814369.4940667972,1746761.8515791642,1881977.1365544302,463.8740667970851,1,0.07454372679834692,0.07454372679834692
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t08,F-SHAPE-D1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1784458.1380000003,1846770.381594404,1467316.3402902177,2226224.4228985906,62312.243594403844,1,0.41838344522488047,0.41838344522488047
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t08,F-SHAPE-D1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1814227.63,1829724.579929076,1277167.9486334925,2382281.2112246593,15496.949929076014,1,0.6092451836557885,0.6092451836557885
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,1051212.17,1051283.47699229,1012102.8405885013,1090464.1133960786,71.30699229007587,1,0.0745437267983468,0.0745437267983468
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,1136307.875,1074123.887676492,854219.0030030308,1294028.7723499534,62183.9873235079,1,0.4183834452248804,0.4183834452248804
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,1252074.925,1062648.242435765,742425.26664934,1382871.21822219,189426.68256423506,1,0.6092451836557885,0.6092451836557885
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1351312.42,1368865.4777776708,1318499.5458498243,1419231.4097055173,17553.05777767091,1,0.07454372679834692,0.07454372679834692
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1360659.407,1368078.2257114146,1085394.8527840292,1650761.5986388,7418.8187114147,1,0.4183834452248806,0.4183834452248806
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1336651.7546666665,1380825.5534955582,969185.2617459341,1792465.8452451823,44173.79882889171,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1616655.47,1617644.769365578,1557389.0075242114,1677900.5312069445,989.2993655779865,1,0.07454372679834688,0.07454372679834688
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1670652.3570000003,1648999.731340274,1310808.7887001499,1987190.673980398,21652.625659726327,1,0.4183834452248804,0.4183834452248804
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1653378.6700000004,1639298.771333952,1146828.9919698094,2131768.5506980945,14079.898666048422,1,0.6092451836557885,0.6092451836557885
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1474315.62,1479907.3994943502,1424938.8896433637,1534875.9093453367,5591.779494350078,1,0.0745437267983467,0.0745437267983467
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1546321.588,1508402.40783775,1199886.6477853078,1816918.167890192,37919.180162250064,1,0.41838344522488047,0.41838344522488047
B_LSTM_选用版本,逐笔金额余额用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1605114.2156666666,1480299.2718391672,1031042.1536641731,1929556.3900141614,124814.9438274994,1,0.6092451836557887,0.6092451836557887
B_LSTM_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,2975427.34,3000500.398092242,2889600.676721596,3111400.1194628878,25073.058092242107,1,0.07454372679834675,0.07454372679834675
B_LSTM_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3196195.7759999996,3026216.66920429,2403781.898441539,3648651.439967041,169979.10679570958,1,0.41838344522488047,0.41838344522488047
B_LSTM_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3345687.191666666,3028352.109491314,2121969.7213849365,3934734.497597691,317335.08217535214,1,0.6092451836557886,0.6092451836557886
B_LSTM_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3357171.09,3385402.2196616433,3260484.45989594,3510319.9794273465,28231.129661643412,1,0.07454372679834691,0.07454372679834691
B_LSTM_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3453373.424,3399221.6126876688,2698109.3267144933,4100333.898660844,54151.81131233135,1,0.41838344522488036,0.41838344522488036
B_LSTM_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3503285.0460000006,3407722.9610724156,2386771.2759466693,4428674.646198162,95562.08492758498,1,0.6092451836557885,0.6092451836557885
B_LSTM_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,2633887.16,2643127.119583203,2544957.237146846,2741297.00201956,9239.959583202843,1,0.07454372679834695,0.07454372679834695
B_LSTM_选用版本,逐笔金额余额用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,2998768.198,2712599.489483016,2161612.0973158283,3263586.881650204,286168.7085169838,1,0.41838344522488025,0.41838344522488025
