方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1606401.774663652,1551115.161164339,1661688.3881629652,412.6253363478463,1,0.06881518300970309,0.06881518300970309
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1603769.1789922693,1313427.2203352314,1894111.1376493073,73707.61699226918,1,0.3613882955704628,0.3613882955704628
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1588372.6677060078,1164573.4955546905,2012171.8398573252,6393.64462732547,1,0.5275023327539476,0.5275023327539476
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1244863.4483474859,1202006.3952631415,1287720.5014318302,1406.6583474858198,1,0.06881518300970277,0.06881518300970277
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1272380.684636721,1047313.530995056,1497447.8382783858,82969.92736327928,1,0.36138829557046287,0.36138829557046287
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1290222.7103681127,961702.2518268069,1618743.1689094184,193634.55929855397,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1803028.5048180763,1741004.1995028905,1865052.810133262,2092.0451819237787,1,0.06881518300970305,0.06881518300970305
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1775827.058367815,1450101.586147005,2101552.530588625,5261.868367815157,1,0.3613882955704627,0.3613882955704627
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1751916.870108874,1276469.965657711,2227363.774560037,26364.298775540665,1,0.5275023327539475,0.5275023327539475
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1600358.4998343731,1545263.257574175,1655453.7420945712,1152.3298343732022,1,0.06881518300970296,0.06881518300970296
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1632774.4543542934,1343437.4966708808,1922111.412037706,47615.310645706486,1,0.36138829557046265,0.36138829557046265
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1657891.0013820063,1235558.7842054493,2080223.2185585634,300626.928951327,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_tight_t03,F-TM6-A1-03,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,250777.23,251332.3735122665,216924.78200741502,285739.96501711797,555.1435122664843,1,0.06881518300970295,0.06881518300970295
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_tight_t03,F-TM6-A1-03,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,233456.53900000002,256866.13449818667,76171.98671295529,437560.28228341806,23409.595498186653,1,0.36138829557046276,0.36138829557046276
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_tight_t03,F-TM6-A1-03,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,272442.012,257351.0253215498,-6400.141055423999,521102.1916985236,15090.986678450194,1,0.5275023327539475,0.5275023327539475
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_tight_t04,F-TM6-A1-04,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,155049.09,154648.43852621727,120240.8470213658,189056.03003106875,400.65147378272377,1,0.06881518300970295,0.06881518300970295
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_tight_t04,F-TM6-A1-04,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,207579.537,169151.54898937116,-11542.59879586022,349845.6967746025,38427.98801062885,1,0.3613882955704627,0.3613882955704627
A_LSTM_选用版本,每天余额收入支出,business_102_a1_s_tight_t04,F-TM6-A1-04,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,264717.658,171851.00281459474,-91900.16356237905,435602.1691915685,92866.65518540525,1,0.5275023327539475,0.5275023327539475
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t07,F-SHAPE-A2-L-07,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,6131410.67,6130723.362034625,5919756.288352777,6341690.4357164735,687.3079653745517,1,0.06881518300970309,0.06881518300970309
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t07,F-SHAPE-A2-L-07,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,5923863.907,6100019.755320894,4992109.729583969,7207929.781057818,176155.84832089394,1,0.36138829557046265,0.36138829557046265
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t07,F-SHAPE-A2-L-07,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,5916247.053666668,6029917.300455642,4412750.584706919,7647084.016204365,113670.24678897392,1,0.5275023327539476,0.5275023327539476
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t08,F-SHAPE-A2-L-08,冲高回落,2025-05-12,下一银行营业日的日末余额,5038193.37,5098624.181046592,4923151.855926047,5274096.506167137,60430.81104659196,1,0.0688151830097031,0.0688151830097031
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t08,F-SHAPE-A2-L-08,冲高回落,2025-05-12,以后10个银行营业日的日均余额,5373526.897,5093867.0076317955,4172360.419672008,6015373.595591583,279659.8893682044,1,0.3613882955704628,0.3613882955704628
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t08,F-SHAPE-A2-L-08,冲高回落,2025-05-12,以后30个银行营业日的日均余额,5224269.589,5084644.652013473,3739562.6979075726,6429726.606119374,139624.93698652647,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t09,F-SHAPE-A2-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,6612608.93,6559669.353011585,6334016.979580645,6785321.726442524,52939.57698841486,1,0.06881518300970282,0.06881518300970282
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t09,F-SHAPE-A2-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,6482640.165999999,6496568.9959369255,5311537.974307024,7681600.017566827,13928.829936926253,1,0.3613882955704628,0.3613882955704628
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t09,F-SHAPE-A2-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,6281551.761333332,6437129.234429415,4707392.450041264,8166866.018817566,155577.47309608292,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t10,F-SHAPE-A2-L-10,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,6525610.45,6523632.658547693,6299102.119864303,6748163.197231083,1977.791452307254,1,0.06881518300970302,0.06881518300970302
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t10,F-SHAPE-A2-L-10,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,6459524.471,6511944.299165359,5332804.680124208,7691083.918206509,52419.828165358864,1,0.3613882955704628,0.3613882955704628
A_LSTM_选用版本,每天余额收入支出,business_102_a2_l_abundant_t10,F-SHAPE-A2-L-10,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,6089605.268666668,6477850.193440048,4756712.825930779,8198987.560949317,388244.92477338016,1,0.5275023327539476,0.5275023327539476
A_LSTM_选用版本,每天余额收入支出,business_102_a2_m_tight_T04,F-TERRA-TIGHT-A2-04,长期上升,2025-05-12,下一银行营业日的日末余额,1407984.76,1333931.9159957685,1288033.2049844738,1379830.6270070632,74052.8440042315,0,0.06881518300970296,0.2798703272284259
A_LSTM_选用版本,每天余额收入支出,business_102_a2_m_tight_T04,F-TERRA-TIGHT-A2-04,长期上升,2025-05-12,以后10个银行营业日的日均余额,1422020.859,1371582.4711254002,1130541.8138780857,1612623.1283727146,50438.38787459978,1,0.3613882955704626,0.3613882955704626
A_LSTM_选用版本,每天余额收入支出,business_102_a2_m_tight_T04,F-TERRA-TIGHT-A2-04,长期上升,2025-05-12,以后30个银行营业日的日均余额,1268306.0183333335,1385993.732171356,1034157.464796416,1737829.999546296,117687.71383802244,1,0.5275023327539476,0.5275023327539476
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t07,F-SHAPE-A2-S-07,长期下降,2025-05-12,下一银行营业日的日末余额,855829.29,807343.5012362178,772935.9097313663,841751.0927410693,48485.78876378224,0,0.06881518300970295,0.20959715559901065
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t07,F-SHAPE-A2-S-07,长期下降,2025-05-12,以后10个银行营业日的日均余额,874072.5629999998,822060.7384980221,641366.5907127907,1002754.8862832534,52011.82450197777,1,0.3613882955704627,0.3613882955704627
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t07,F-SHAPE-A2-S-07,长期下降,2025-05-12,以后30个银行营业日的日均余额,941209.0216666665,839752.9753497216,576001.8089727478,1103504.1417266955,101456.04631694488,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t08,F-SHAPE-A2-S-08,长期下降,2025-05-12,下一银行营业日的日末余额,1073831.07,1116177.6472856454,1077773.7912266017,1154581.503344689,42346.5772856453,0,0.06881518300970284,0.10413964135936622
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t08,F-SHAPE-A2-S-08,长期下降,2025-05-12,以后10个银行营业日的日均余额,1088786.629,1112688.4524463366,911007.6099707116,1314369.2949219616,23901.823446336668,1,0.36138829557046287,0.36138829557046287
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t08,F-SHAPE-A2-S-08,长期下降,2025-05-12,以后30个银行营业日的日均余额,1088779.5933333335,1098257.9982000275,803873.4921668749,1392642.50423318,9478.404866694007,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t09,F-SHAPE-A2-S-09,冲高回落,2025-05-12,下一银行营业日的日末余额,1216899.67,1217049.8120692968,1175179.2253215483,1258920.3988170454,150.14206929691136,1,0.06881518300970292,0.06881518300970292
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t09,F-SHAPE-A2-S-09,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1209843.4379999998,1211723.029614857,991836.3808040777,1431609.6784256361,1879.5916148570832,1,0.36138829557046265,0.36138829557046265
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t09,F-SHAPE-A2-S-09,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1107482.2953333333,1201636.1143658706,880677.407039616,1522594.8216921252,94153.81903253729,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t10,F-SHAPE-A2-S-10,长期下降,2025-05-12,下一银行营业日的日末余额,1212486.29,1212039.3253583442,1170320.5923867912,1253758.0583298972,446.9646416557953,1,0.06881518300970313,0.06881518300970313
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t10,F-SHAPE-A2-S-10,长期下降,2025-05-12,以后10个银行营业日的日均余额,1168777.1309999998,1219473.915755468,1000384.7388826411,1438563.0926282948,50696.784755468136,1,0.3613882955704627,0.3613882955704627
A_LSTM_选用版本,每天余额收入支出,business_102_a2_s_abundant_t10,F-SHAPE-A2-S-10,长期下降,2025-05-12,以后30个银行营业日的日均余额,1138108.477333333,1225797.6752669038,906003.0020633141,1545592.3484704937,87689.19793357071,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_b1_m_tight_t03,F-TM6-B1-03,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,2596998.71,2003732.5549770389,1934770.9411716373,2072694.1687824405,593266.1550229611,0,0.068815183009703,2.6847714350281735
A_LSTM_选用版本,每天余额收入支出,business_102_b1_m_tight_t03,F-TM6-B1-03,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,2581989.5960000004,2034826.701397319,1672669.4130935364,2396983.9897011016,547162.8946026813,0,0.36138829557046265,1.2844521533279922
A_LSTM_选用版本,每天余额收入支出,business_102_b1_m_tight_t03,F-TM6-B1-03,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,2646950.7956666662,2043259.1894083652,1514634.3923530853,2571883.986463645,603691.6062583011,0,0.5275023327539476,0.9020394069469346
A_LSTM_选用版本,每天余额收入支出,business_102_b1_m_tight_t04,F-TM6-B1-04,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,924346.24,757558.7603748969,723151.1688700455,791966.3518797484,166787.47962510306,0,0.06881518300970295,1.392614064212219
A_LSTM_选用版本,每天余额收入支出,business_102_b1_m_tight_t04,F-TM6-B1-04,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,728773.352,804922.8100955338,624228.6623103025,985616.9578807652,76149.45809553389,1,0.3613882955704627,0.3613882955704627
A_LSTM_选用版本,每天余额收入支出,business_102_b1_m_tight_t04,F-TM6-B1-04,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1218487.275,810251.1880117711,546500.0216347973,1074002.3543887448,408236.08698822884,0,0.5275023327539474,1.9723515388664983
A_LSTM_选用版本,每天余额收入支出,business_102_c3_s_tight_t03,F-TM6-C3-03,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,386366.04,401417.3158018753,367009.72429702384,435824.9073067268,15051.275801875337,1,0.06881518300970295,0.06881518300970295
A_LSTM_选用版本,每天余额收入支出,business_102_c3_s_tight_t03,F-TM6-C3-03,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,426481.70100000006,409823.28401001485,229129.13622478346,590517.4317952462,16658.416989985213,1,0.3613882955704627,0.3613882955704627
A_LSTM_选用版本,每天余额收入支出,business_102_c3_s_tight_t03,F-TM6-C3-03,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,419231.3583333334,416193.9218169567,152442.75543998292,679945.0881939305,3037.436516376678,1,0.5275023327539474,0.5275023327539474
A_LSTM_选用版本,每天余额收入支出,business_102_c3_s_tight_t04,F-TM6-C3-04,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,357275.25,357506.04044215323,323098.44893730176,391913.6319470047,230.79044215322938,1,0.06881518300970295,0.06881518300970295
A_LSTM_选用版本,每天余额收入支出,business_102_c3_s_tight_t04,F-TM6-C3-04,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,408303.936,368105.4181106694,187411.27032543803,548799.5658959008,40198.51788933057,1,0.3613882955704628,0.3613882955704628
A_LSTM_选用版本,每天余额收入支出,business_102_c3_s_tight_t04,F-TM6-C3-04,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,442151.146,374202.32860697823,110451.16223000444,637953.494983952,67948.81739302177,1,0.5275023327539475,0.5275023327539475
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t07,F-SHAPE-D1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1726812.59,1781682.6819517263,1720369.4112353679,1842995.9526680848,54870.09195172624,1,0.06881518300970302,0.06881518300970302
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t07,F-SHAPE-D1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1688333.1069999996,1769984.2133240642,1447992.7947019432,2091975.6319461851,81651.10632406455,1,0.36138829557046287,0.36138829557046287
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t07,F-SHAPE-D1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1825505.1793333332,1757333.727558015,1287337.2541475904,2227330.2009684397,68171.45177531824,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t08,F-SHAPE-D1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1813905.62,1813028.5392402129,1750616.4156388985,1875440.6628415273,877.0807597872335,1,0.06881518300970298,0.06881518300970298
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t08,F-SHAPE-D1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1784458.1380000003,1813607.2896559658,1485845.159487224,2141369.4198247073,29149.151655965485,1,0.36138829557046265,0.36138829557046265
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t08,F-SHAPE-D1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1814227.63,1824690.9761090975,1346271.2531363496,2303110.6990818456,10463.34610909759,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,1051212.17,1050590.610266705,1014420.9313364165,1086760.2891969935,621.5597332948819,1,0.06881518300970293,0.06881518300970293
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,1136307.875,1072882.4772189271,882934.5900193134,1262830.3644185408,63425.39778107288,1,0.3613882955704627,0.3613882955704627
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t09,F-SHAPE-D1-S-09,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,1252074.925,1094134.4404730212,816876.0045258516,1371392.876420191,157940.4845269788,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1351312.42,1351256.1090283724,1304760.7032855803,1397751.5147711646,56.31097162747756,1,0.0688151830097028,0.0688151830097028
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1360659.407,1357823.481860137,1113649.2357366383,1601997.7279836359,2835.925139862811,1,0.3613882955704629,0.3613882955704629
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t10,F-SHAPE-D1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1336651.7546666665,1353251.1553798332,996840.9284651421,1709661.3822945242,16599.400713166688,1,0.5275023327539475,0.5275023327539475
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1616655.47,1615984.9503148675,1560359.729299024,1671610.171330711,670.519685132429,1,0.06881518300970282,0.06881518300970282
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1670652.3570000003,1611872.2036035848,1319752.021189602,1903992.3860175675,58780.153396415524,1,0.36138829557046276,0.36138829557046276
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t11,F-SHAPE-D1-S-11,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1653378.6700000004,1610247.1558788756,1183852.3900366607,2036641.9217210906,43131.514121124754,1,0.5275023327539478,0.5275023327539478
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1474315.62,1474214.6054964035,1423470.3212000327,1524958.8897927743,101.01450359658338,1,0.068815183009703,0.068815183009703
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1546321.588,1473019.0463167322,1206531.483401689,1739506.6092317754,73302.5416832678,1,0.36138829557046265,0.36138829557046265
A_LSTM_选用版本,每天余额收入支出,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1605114.2156666666,1477192.8822809027,1088212.9047592147,1866172.8598025907,127921.33338576392,1,0.5275023327539476,0.5275023327539476
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,2975427.34,2974914.450820565,2872537.1623534784,3077291.739287652,512.8891794346273,1,0.06881518300970298,0.06881518300970298
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3196195.7759999996,2972895.883486811,2435253.575988633,3510538.190984989,223299.89251318853,1,0.3613882955704628,0.3613882955704628
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3345687.191666666,2971012.287711853,2186239.8563169166,3755784.7191067897,374674.9039548128,1,0.5275023327539475,0.5275023327539475
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3357171.09,3348558.347092059,3233240.27984955,3463876.4143345677,8612.742907940876,1,0.06881518300970291,0.06881518300970291
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3453373.424,3344518.1161853205,2738916.300618338,3950119.931752303,108855.30781467957,1,0.3613882955704628,0.3613882955704628
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3503285.0460000006,3333541.6944009713,2449571.8084163205,4217511.580385622,169743.35159902927,1,0.5275023327539475,0.5275023327539475
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,2633887.16,2632835.541373213,2542209.8279020595,2723461.254844366,1051.6186267873272,1,0.06881518300970288,0.06881518300970288
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,2998768.198,2648759.853360594,2172831.8576219305,3124687.849099257,350008.3446394061,1,0.36138829557046265,0.36138829557046265
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,以后30个银行营业日的日均余额,3185597.1709999996,2659900.2520467546,1965209.4414914194,3354591.0626020897,525696.918953245,1,0.5275023327539476,0.5275023327539476
A_LSTM_选用版本,每天余额收入支出,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,下一银行营业日的日末余额,3212454.67,3212769.0818725117,3102236.2538592992,3323301.909885724,314.4118725117296,1,0.06881518300970293,0.06881518300970293
